TIMESTAMP;LAST HITBTC;AMOUNT HITBTC;LAST BINANCE;AMOUNT BINANCE;LAST BIBOX;AMOUNT BIBOX
2019-4-1 04:55:47;4128,48;0;4127,00000000;0,9909300000000001;4131,5933;1,14710103
2019-4-1 04:55:47;4128,48;0;4126,17000000;0,182452;4131,5933;0
2019-4-1 04:55:48;4128,48;0;4127,00000000;0,157648;4131,5933;0
2019-4-1 04:55:48;4128,48;0;4127,00000000;0;4131,5933;0
2019-4-1 04:55:48;4128,48;0;4127,00000000;0;4131,5933;0
2019-4-1 04:55:49;4128,48;0;4127,00000000;0,027043;4131,5933;0
2019-4-1 04:55:49;4128,48;0;4127,00000000;0;4131,5933;0
2019-4-1 04:55:49;4128,48;0;4125,44000000;0,0028;4131,5933;0
2019-4-1 04:55:50;4128,48;0;4125,44000000;0;4131,5933;3,6128432
2019-4-1 04:55:50;4128,48;0;4127,00000000;0,02721;4131,5933;0
2019-4-1 04:55:50;4128,48;0;4127,00000000;0;4131,5933;0
2019-4-1 04:55:50;4128,48;0;4127,00000000;0,245207;4131,5933;0
2019-4-1 04:55:51;4128,48;0;4127,00000000;0,006057;4131,5933;0
2019-4-1 04:55:51;4128,48;0;4127,00000000;0,639768;4136,9767;0,07579999999999999
2019-4-1 04:55:51;4128,48;0;4127,00000000;0,024858;4131,5933;2,84477329
2019-4-1 04:55:52;4128,48;0;4127,00000000;0,022468;4131,5933;0
2019-4-1 04:55:52;4128,37;0,15094000000000002;4125,44000000;0,497134;4142,5061;0,025099999999999997
2019-4-1 04:55:52;4128,37;0;4126,99000000;0,32671;4142,5061;0
2019-4-1 04:55:53;4128,37;0;4126,99000000;0,074371;4134,4845;0,4964
2019-4-1 04:55:53;4128,37;0;4126,99000000;0;4134,4845;0
2019-4-1 04:55:53;4128,37;0;4126,99000000;0;4134,4845;0
2019-4-1 04:55:54;4128,37;0;4126,99000000;0,129476;4134,4845;0
2019-4-1 04:55:54;4128,37;0;4126,99000000;0;4134,4845;0
2019-4-1 04:55:54;4128,37;0;4126,99000000;0;4134,4845;0
2019-4-1 04:55:54;4128,37;0;4126,99000000;0;4134,4845;0
2019-4-1 04:55:55;4128,37;0;4126,99000000;0;4134,4845;0
2019-4-1 04:55:55;4128,37;0;4126,99000000;0;4143,9892;1,1547856699999999
2019-4-1 04:55:55;4128,37;0;4126,99000000;0;4143,9892;0
2019-4-1 04:55:56;4128,37;0;4125,40000000;0,064456;4143,9892;0
2019-4-1 04:55:56;4128,37;0;4125,40000000;0,034871;4143,9892;0
2019-4-1 04:55:56;4128,38;0,22552;4125,40000000;0;4135,0996;1,66967047
2019-4-1 04:55:57;4128,38;0;4125,40000000;0;4135,0996;0
2019-4-1 04:55:57;4127,64;0,37734999999999996;4124,05000000;5,424717;4135,0996;0
2019-4-1 04:55:57;4127,31;0,39102;4126,57000000;5,292833000000001;4135,0996;1,52646697
2019-4-1 04:55:57;4127,31;0;4126,57000000;0,002678;4135,0996;0
2019-4-1 04:55:58;4127,31;0;4126,57000000;0;4135,0571;2,98886422
2019-4-1 04:55:58;4127,31;0;4126,22000000;0,491807;4135,0571;0
2019-4-1 04:55:58;4127,31;0;4126,22000000;0;4135,0571;0
2019-4-1 04:55:59;4127,31;0;4126,22000000;0;4135,0571;0,7581
2019-4-1 04:55:59;4127,28;1,0026300000000001;4126,22000000;0;4135,0571;0
2019-4-1 04:55:59;4127,28;0;4126,22000000;0;4135,0571;0
2019-4-1 04:56:00;4127,28;0;4126,50000000;0,008951;4135,0571;0
2019-4-1 04:56:00;4127,28;0;4126,50000000;0;4135,0571;0
2019-4-1 04:56:00;4127,28;0;4126,50000000;0;4135,0571;0
2019-4-1 04:56:01;4127,28;0;4126,41000000;0,005024;4135,0571;0
2019-4-1 04:56:01;4127,28;0;4126,41000000;0;4135,0571;0
2019-4-1 04:56:01;4127,28;0;4126,41000000;0;4135,0571;0
2019-4-1 04:56:01;4127,28;0;4126,38000000;0,003197;4135,7147;4,719725029999999
2019-4-1 04:56:02;4127,28;0;4126,38000000;0;4135,7147;0
2019-4-1 04:56:02;4127,26;0,0001;4126,38000000;0;4130,6335;0,92488576
2019-4-1 04:56:02;4127,26;0;4126,40000000;0,003197;4130,6335;0
2019-4-1 04:56:03;4127,26;0;4126,40000000;0;4130,6335;0
2019-4-1 04:56:03;4127,26;0;4126,40000000;0;4130,6335;0
2019-4-1 04:56:03;4127,07;0,12194000000000002;4123,10000000;7,2344409999999995;4135,7147;4,72441125
2019-4-1 04:56:04;4126,59;0,05206999999999999;4123,10000000;0,7552479999999999;4135,7147;0
2019-4-1 04:56:04;4125,84;0,14509;4124,12000000;2,6553190000000004;4135,7147;0
2019-4-1 04:56:04;4125,92;0,00002;4125,53000000;0,155355;4140,467;1,60380468
2019-4-1 04:56:04;4125,92;0;4125,52000000;0,041202;4140,467;0
2019-4-1 04:56:05;4125,93;0,98762;4125,52000000;0;4140,1382;3,8729588600000002
2019-4-1 04:56:05;4126,14;0,21558;4125,52000000;0;4140,1382;0
2019-4-1 04:56:05;4126,14;0;4125,52000000;0;4140,1382;0
2019-4-1 04:56:06;4126,14;0;4125,44000000;0,06184;4140,1382;1,93017824
2019-4-1 04:56:06;4126,14;0;4125,44000000;0;4140,1382;0
2019-4-1 04:56:06;4126,14;0;4125,44000000;0;4140,1382;0
2019-4-1 04:56:07;4126,15;0,405;4125,43000000;1,2;4140,1382;0
2019-4-1 04:56:07;4126,20;0,32988999999999996;4125,43000000;0;4140,1382;0
2019-4-1 04:56:07;4126,20;0;4125,43000000;0;4140,1382;0
2019-4-1 04:56:07;4126,20;0;4125,43000000;0,002808;4140,1382;0
2019-4-1 04:56:08;4126,20;0;4125,43000000;0;4140,1382;0
2019-4-1 04:56:08;4126,20;0;4125,43000000;0;4140,1382;6,169429200000001
2019-4-1 04:56:08;4126,23;0,00088;4125,44000000;0,321685;4140,1382;0
2019-4-1 04:56:09;4126,23;0;4125,44000000;0;4140,1382;0
2019-4-1 04:56:09;4126,23;0;4125,44000000;0;4140,1382;0
2019-4-1 04:56:09;4126,23;0;4124,03000000;0,304684;4140,1382;1,3391
2019-4-1 04:56:10;4126,23;0;4124,03000000;0;4140,1382;0,0034
2019-4-1 04:56:10;4126,65;0,03132;4124,03000000;0;4140,1382;2,26851657
2019-4-1 04:56:10;4126,65;0;4124,03000000;0;4140,1382;0
2019-4-1 04:56:11;4126,65;0;4124,03000000;0;4140,1382;0
2019-4-1 04:56:11;4126,65;0;4124,03000000;0;4137,5976;2,18597118
2019-4-1 04:56:11;4126,41;0,09456;4124,03000000;0;4137,5976;0,0021
2019-4-1 04:56:11;4126,41;0;4124,03000000;0;4137,5976;0
2019-4-1 04:56:12;4126,41;0;4124,03000000;0;4137,5976;0
2019-4-1 04:56:12;4126,41;0;4124,03000000;0;4137,5976;0
2019-4-1 04:56:12;4126,41;0;4124,03000000;0;4141,4085;1,12164826
2019-4-1 04:56:13;4126,41;0;4124,03000000;0;4141,4085;0
2019-4-1 04:56:13;4126,41;0;4124,03000000;0;4141,4085;0
2019-4-1 04:56:13;4126,62;0,016919999999999998;4124,03000000;0;4141,4085;0
2019-4-1 04:56:14;4126,62;0;4124,03000000;0;4141,4085;0
2019-4-1 04:56:14;4126,60;0,25;4124,03000000;0;4141,4085;0
2019-4-1 04:56:14;4126,60;0;4125,45000000;0,12953199999999998;4141,4085;0
2019-4-1 04:56:15;4126,60;0;4125,45000000;0;4141,4085;0
2019-4-1 04:56:15;4126,60;0;4123,43000000;0,306358;4141,4085;0
2019-4-1 04:56:15;4126,60;0;4123,43000000;0;4141,4085;0
2019-4-1 04:56:15;4126,60;0;4123,35000000;0,361205;4141,4085;0
2019-4-1 04:56:16;4126,60;0;4123,35000000;0;4135,0571;0,002
2019-4-1 04:56:16;4126,60;0,00002;4124,88000000;0,011415;4135,0571;0
2019-4-1 04:56:16;4126,56;0,005390000000000001;4124,88000000;0;4140,1382;4,40223604
2019-4-1 04:56:17;4126,56;0;4124,88000000;0;4140,1382;3,57250128
2019-4-1 04:56:17;4126,56;0;4124,90000000;0,005563;4135,0571;0,0024
2019-4-1 04:56:17;4126,53;0,00098;4123,20000000;3,1616170000000006;4135,0571;0
2019-4-1 04:56:18;4126,53;0;4123,20000000;0,8750340000000001;4135,0571;0
2019-4-1 04:56:18;4126,62;0,35813000000000006;4123,20000000;0,421389;4135,0571;0
2019-4-1 04:56:18;4126,62;0;4123,20000000;0,54196;4135,0571;0
2019-4-1 04:56:18;4126,62;0;4123,20000000;0;4140,1382;5,72380051
2019-4-1 04:56:19;4126,59;0,001;4123,20000000;0;4140,1382;0
2019-4-1 04:56:19;4126,59;0;4123,20000000;0;4139,9263;0,0163
2019-4-1 04:56:19;4126,59;0;4124,86000000;0,3172;4142,6788;0,84238212
2019-4-1 04:56:20;4126,59;0;4124,86000000;0;4142,6788;0
2019-4-1 04:56:20;4126,65;0,001;4124,86000000;0;4142,6788;0
2019-4-1 04:56:20;4126,83;0,09023;4124,86000000;0;4140,1382;4,65673686
2019-4-1 04:56:21;4126,83;0;4124,86000000;0;4140,1382;0
2019-4-1 04:56:21;4127,10;0,034910000000000004;4124,86000000;0;4142,6788;1,36435477
2019-4-1 04:56:21;4127,10;0;4125,00000000;0,25;4142,6788;0
2019-4-1 04:56:21;4127,07;0,001;4125,26000000;0,757942;4142,6788;0
2019-4-1 04:56:22;4126,77;0,02;4125,26000000;0;4142,6788;0
2019-4-1 04:56:22;4126,77;0;4125,26000000;0;4142,6788;0
2019-4-1 04:56:22;4126,77;0;4125,08000000;0,0032;4142,6788;0
2019-4-1 04:56:23;4126,77;0;4125,08000000;0;4142,6788;0
2019-4-1 04:56:23;4126,77;0;4125,08000000;0;4142,6788;0
2019-4-1 04:56:23;4126,77;0;4125,08000000;0;4140,1382;5,21649903
2019-4-1 04:56:24;4126,77;0;4125,08000000;0;4140,1381;1,10521046
2019-4-1 04:56:24;4126,77;0;4125,08000000;0;4140,1381;0
2019-4-1 04:56:24;4126,77;0;4125,08000000;0;4140,1381;0
2019-4-1 04:56:25;4126,77;0;4125,08000000;0;4140,1381;1,0124
2019-4-1 04:56:25;4126,77;0;4125,08000000;0;4140,1381;2,94242415
2019-4-1 04:56:25;4126,77;0;4125,08000000;0;4140,1381;0
2019-4-1 04:56:25;4126,77;0;4125,08000000;0;4140,1381;0
2019-4-1 04:56:26;4126,77;0;4125,08000000;0;4140,1381;0
2019-4-1 04:56:26;4126,77;0;4124,08000000;0,002671;4140,1381;1,27235684
2019-4-1 04:56:26;4126,64;0,031520000000000006;4124,08000000;0;4140,1381;0
2019-4-1 04:56:27;4126,64;0;4124,08000000;0;4142,6787;0,7600686400000001
2019-4-1 04:56:27;4126,64;0;4124,08000000;0;4142,6787;0
2019-4-1 04:56:27;4126,64;0;4124,08000000;0;4140,1381;1,89624464
2019-4-1 04:56:28;4126,64;0;4124,08000000;0;4140,1381;0
2019-4-1 04:56:28;4126,64;0;4124,08000000;0;4140,1381;0
2019-4-1 04:56:28;4126,64;0;4124,08000000;0;4142,6787;0,93446027
2019-4-1 04:56:29;4126,64;0;4124,08000000;0;4142,6787;0
2019-4-1 04:56:29;4126,64;0;4124,08000000;0;4142,6787;0
2019-4-1 04:56:29;4126,62;0,001;4124,08000000;0;4142,6787;0
2019-4-1 04:56:29;4126,77;0,019999999999999997;4124,08000000;0;4142,6787;0
2019-4-1 04:56:30;4126,77;0;4125,08000000;0,028214;4142,6787;0
2019-4-1 04:56:30;4126,77;0;4125,46000000;0,456621;4142,6787;0
2019-4-1 04:56:30;4126,71;0,001;4125,49000000;0,056339;4142,6787;0
2019-4-1 04:56:31;4126,71;0;4125,49000000;0,10237399999999999;4140,1382;2,87324301
2019-4-1 04:56:31;4126,71;0;4125,49000000;0;4140,1382;0
2019-4-1 04:56:31;4126,71;0;4125,52000000;0,410053;4140,1382;0
2019-4-1 04:56:32;4126,71;0;4125,52000000;0;4140,1382;0
2019-4-1 04:56:32;4126,71;0;4125,52000000;0;4140,1382;0
2019-4-1 04:56:32;4126,71;0;4125,52000000;0;4140,1382;0,97128342
2019-4-1 04:56:32;4126,72;0,001;4125,52000000;0;4140,1382;0
2019-4-1 04:56:33;4126,72;0;4125,52000000;0;4140,1382;0
2019-4-1 04:56:33;4126,77;0,001;4125,52000000;0;4140,1382;0
2019-4-1 04:56:33;4126,77;0;4125,52000000;0;4140,1382;0
2019-4-1 04:56:34;4126,77;0;4125,52000000;0;4140,1382;0
2019-4-1 04:56:34;4126,77;0;4125,52000000;0;4140,1382;0
2019-4-1 04:56:34;4126,77;0;4125,52000000;0;4137,5976;4,49371534
2019-4-1 04:56:35;4126,77;0;4125,52000000;0;4140,1382;2,4868389100000003
2019-4-1 04:56:35;4126,77;0;4125,52000000;0;4140,1382;0
2019-4-1 04:56:35;4126,77;0;4125,52000000;0;4140,1382;0
2019-4-1 04:56:36;4126,77;0;4124,17000000;0,099381;4140,1382;0
2019-4-1 04:56:36;4126,32;0,16052;4123,10000000;4,139654;4140,1382;0
2019-4-1 04:56:36;4126,32;0;4123,10000000;0,138199;4140,1382;0
2019-4-1 04:56:36;4126,05;0,08277000000000001;4123,10000000;2,099436;4140,1381;3,276445
2019-4-1 04:56:37;4126,05;0;4123,10000000;0,7580259999999999;4140,1381;0
2019-4-1 04:56:37;4126,05;0;4123,10000000;0,904229;4140,1381;0
2019-4-1 04:56:37;4126,05;0;4123,10000000;0,333621;4140,1381;4,19592073
2019-4-1 04:56:38;4126,05;0;4123,10000000;0,065658;4140,1381;0
2019-4-1 04:56:38;4126,05;0;4123,10000000;0;4140,1381;0
2019-4-1 04:56:38;4126,05;0;4123,10000000;0;4140,1381;0
2019-4-1 04:56:39;4125,99;0,0128;4123,10000000;0;4140,1381;0
2019-4-1 04:56:39;4125,99;0;4123,10000000;0;4140,1381;0
2019-4-1 04:56:39;4125,99;0;4123,10000000;0,34310300000000005;4140,1381;0
2019-4-1 04:56:39;4125,99;0;4123,10000000;0,255672;4140,1381;0
2019-4-1 04:56:40;4125,99;0;4123,02000000;1,11995;4140,1381;0
2019-4-1 04:56:40;4125,99;0;4123,09000000;0,07274900000000001;4140,1381;0
2019-4-1 04:56:40;4125,99;0;4123,10000000;0,045653;4140,1382;3,6001766799999997
2019-4-1 04:56:41;4125,99;0;4123,10000000;0,43294;4140,1382;0
2019-4-1 04:56:41;4125,99;0;4123,10000000;0;4140,1382;0
2019-4-1 04:56:41;4125,99;0;4123,10000000;0;4140,1382;0
2019-4-1 04:56:42;4125,97;0,15004;4124,55000000;0,663565;4140,1382;0
2019-4-1 04:56:42;4126,26;0,11268999999999998;4124,55000000;0;4140,1382;0
2019-4-1 04:56:42;4126,26;0;4124,55000000;0;4140,1382;0
2019-4-1 04:56:42;4126,26;0;4124,55000000;0;4140,1382;0
2019-4-1 04:56:43;4126,26;0;4124,55000000;0;4140,1382;0
2019-4-1 04:56:43;4126,26;0;4124,57000000;0,104767;4140,1382;0,72954718
2019-4-1 04:56:43;4126,26;0;4124,57000000;0,354522;4140,1382;0
2019-4-1 04:56:44;4126,26;0;4124,57000000;0,1574;4140,1382;0
2019-4-1 04:56:44;4126,26;0;4124,57000000;0;4140,1382;0
2019-4-1 04:56:44;4126,26;0;4124,57000000;0;4140,1382;0
2019-4-1 04:56:45;4126,26;0;4124,57000000;0;4140,1382;0
2019-4-1 04:56:45;4126,26;0;4124,57000000;0;4140,1382;0
2019-4-1 04:56:45;4126,26;0;4124,57000000;0;4140,1382;0
2019-4-1 04:56:46;4126,20;0,00491;4124,57000000;0;4140,1382;0
2019-4-1 04:56:46;4126,20;0;4124,57000000;0;4140,1382;0
2019-4-1 04:56:46;4126,20;0;4124,57000000;0;4140,1382;2,23035098
2019-4-1 04:56:46;4126,26;0,001;4123,32000000;0,3729;4140,1382;0
2019-4-1 04:56:47;4126,29;0,00252;4123,32000000;0;4140,1382;0
2019-4-1 04:56:47;4126,29;0;4123,32000000;0,06629399999999999;4140,1382;0
2019-4-1 04:56:47;4126,29;0;4123,32000000;0;4140,1382;0
2019-4-1 04:56:48;4126,29;0;4123,10000000;0,36350499999999997;4140,1382;0
2019-4-1 04:56:48;4125,99;0,03;4123,10000000;0,509927;4140,1382;0
2019-4-1 04:56:48;4125,81;0,01567;4123,10000000;0,31125299999999995;4140,1382;0
2019-4-1 04:56:49;4125,81;0;4123,10000000;0,030586000000000002;4140,1382;0
2019-4-1 04:56:49;4125,81;0;4123,10000000;0,64517;4140,1382;0
2019-4-1 04:56:49;4125,96;0,01318;4123,10000000;0,33175699999999997;4140,1382;0
2019-4-1 04:56:49;4125,96;0;4123,10000000;0,053919;4140,1382;0
2019-4-1 04:56:50;4125,96;0;4123,10000000;0,009131;4140,1382;0
2019-4-1 04:56:50;4125,96;0;4123,10000000;0;4140,1382;0
2019-4-1 04:56:50;4125,96;0;4123,10000000;0,027325000000000002;4140,1382;0
2019-4-1 04:56:51;4125,96;0;4123,10000000;0,14370500000000003;4140,1382;0
2019-4-1 04:56:51;4125,96;0;4123,10000000;0,582551;4140,1382;0
2019-4-1 04:56:51;4125,94;0,00084;4123,10000000;0;4140,1382;0
2019-4-1 04:56:52;4125,94;0;4123,10000000;0,041574;4140,1382;0
2019-4-1 04:56:52;4125,90;0,00515;4123,10000000;0,007485;4140,1382;0
2019-4-1 04:56:52;4125,90;0;4123,10000000;0;4140,1381;1,29927136
2019-4-1 04:56:52;4125,90;0,26113;4123,10000000;0;4140,1381;0
2019-4-1 04:56:53;4125,81;0,05079;4123,10000000;0;4140,1381;0
2019-4-1 04:56:53;4125,81;0;4123,10000000;0,18365399999999998;4140,1382;2,50950583
2019-4-1 04:56:53;4125,81;0;4123,10000000;0,025174;4140,1382;0
2019-4-1 04:56:54;4125,81;0;4123,10000000;0;4140,1382;2,25141249
2019-4-1 04:56:54;4125,81;0;4123,10000000;0;4140,1382;0
2019-4-1 04:56:54;4125,81;0;4123,10000000;0;4140,1382;0
2019-4-1 04:56:55;4125,81;0;4123,08000000;0,213289;4140,1382;0
2019-4-1 04:56:55;4125,81;0;4123,10000000;0,327434;4140,1382;0
2019-4-1 04:56:55;4125,81;0;4123,10000000;0;4140,1382;0
2019-4-1 04:56:55;4125,81;0;4123,10000000;0;4140,1382;0
2019-4-1 04:56:56;4125,81;0;4123,10000000;0;4140,1382;0
2019-4-1 04:56:56;4125,80;0,00115;4123,10000000;0;4140,1382;0
2019-4-1 04:56:56;4125,80;0;4123,10000000;0;4140,1382;0
2019-4-1 04:56:57;4125,80;0;4123,10000000;0,002931;4140,1382;0
2019-4-1 04:56:57;4125,80;0;4123,10000000;0;4140,1382;3,08210158
2019-4-1 04:56:57;4125,80;0,00734;4123,10000000;0,851067;4140,1382;0
2019-4-1 04:56:58;4125,80;0;4123,10000000;0,032899;4140,1382;0
2019-4-1 04:56:58;4125,80;0;4123,10000000;0,034005;4140,1382;0
2019-4-1 04:56:58;4125,80;0;4123,10000000;0;4140,1382;0
2019-4-1 04:56:59;4125,80;0;4123,10000000;0,029824;4140,1382;0
2019-4-1 04:56:59;4125,80;0;4123,10000000;0,036285;4140,1382;3,3273393999999996
2019-4-1 04:56:59;4125,80;0;4123,10000000;0;4140,1382;0
2019-4-1 04:56:59;4125,80;0;4123,10000000;0,21422600000000003;4140,1375;1,14854429
2019-4-1 04:57:00;4125,80;0;4123,10000000;1,473062;4140,1375;0
2019-4-1 04:57:00;4125,80;0;4123,10000000;0;4140,1375;0
2019-4-1 04:57:00;4125,80;0;4123,10000000;0;4140,1375;3,3277728699999995
2019-4-1 04:57:01;4125,80;0;4123,10000000;0,008002;4140,1375;5,62189128
2019-4-1 04:57:01;4125,80;0,02;4123,10000000;0;4140,1375;0
2019-4-1 04:57:01;4125,80;0;4123,10000000;0;4140,1375;0
2019-4-1 04:57:02;4125,80;0,001;4123,10000000;0;4140,1375;0
2019-4-1 04:57:02;4125,80;0;4123,08000000;0,013708999999999999;4140,1375;0
2019-4-1 04:57:02;4125,80;0;4123,10000000;0,17062300000000002;4140,1375;0
2019-4-1 04:57:02;4125,80;0;4123,10000000;0;4140,1375;1,9873315700000003
2019-4-1 04:57:03;4125,80;0;4123,10000000;0;4140,1375;0
2019-4-1 04:57:03;4125,80;0;4122,53000000;0,294319;4140,1375;0
2019-4-1 04:57:03;4125,80;0;4123,10000000;0,043071;4140,1382;1,59120377
2019-4-1 04:57:04;4125,80;0;4123,10000000;0;4140,1382;0
2019-4-1 04:57:04;4125,80;0;4123,10000000;0;4140,1382;2,2156110900000003
2019-4-1 04:57:04;4125,80;0;4123,10000000;0;4140,1382;0
2019-4-1 04:57:05;4125,80;0;4123,10000000;0;4140,1382;0
2019-4-1 04:57:05;4126,37;0,05653;4123,10000000;0,010922;4140,1382;0
2019-4-1 04:57:05;4126,37;0;4123,10000000;0;4140,1382;0
2019-4-1 04:57:06;4125,86;0,3441;4123,10000000;0;4140,1382;2,68010493
2019-4-1 04:57:06;4126,20;0,18179;4123,10000000;0;4140,1382;0
2019-4-1 04:57:06;4126,20;0;4123,10000000;0;4140,1382;0
2019-4-1 04:57:06;4126,20;0;4123,10000000;0;4145,2194;0,0148
2019-4-1 04:57:07;4126,20;0;4123,10000000;0;4140,1382;2,58836523
2019-4-1 04:57:07;4126,20;0;4123,10000000;0;4140,1382;0
2019-4-1 04:57:07;4126,20;0;4123,10000000;0;4142,6788;1,2347907999999999
2019-4-1 04:57:08;4126,20;0;4123,10000000;0;4142,6788;0
2019-4-1 04:57:08;4125,81;0,08557000000000002;4123,10000000;0;4145,2194;0,0148
2019-4-1 04:57:08;4125,57;0,019330000000000003;4123,10000000;0;4145,2194;0
2019-4-1 04:57:09;4125,75;0,00167;4123,10000000;0;4145,218;0,0232
2019-4-1 04:57:09;4125,76;0,0001;4123,10000000;0;4145,6772;1,2949
2019-4-1 04:57:09;4125,76;0;4124,24000000;0,002823;4145,6772;0
2019-4-1 04:57:09;4125,76;0;4124,24000000;0;4145,6772;0
2019-4-1 04:57:10;4125,76;0;4124,24000000;0;4145,6772;0
2019-4-1 04:57:10;4125,76;0;4122,52000000;10,042266000000001;4135,5275;0,6017709099999999
2019-4-1 04:57:10;4125,76;0;4122,85000000;0,104246;4135,0571;0,0056
2019-4-1 04:57:11;4125,60;0,01054;4122,84000000;0,529523;4135,0571;0
2019-4-1 04:57:11;4125,60;0;4122,84000000;0,112461;4135,0571;0
2019-4-1 04:57:11;4125,58;0,00569;4122,84000000;1,1396769999999998;4135,0571;0,0143
2019-4-1 04:57:12;4124,76;0,06084000000000001;4122,84000000;0,04293;4140,1382;0,01
2019-4-1 04:57:12;4124,76;0;4122,84000000;0,014448;4140,1382;0,0037146099999999997
2019-4-1 04:57:12;4124,76;0;4122,84000000;0;4140,1382;0
2019-4-1 04:57:13;4124,76;0;4122,84000000;0;4140,1382;0
2019-4-1 04:57:13;4124,76;0;4122,84000000;0;4135,1619;0,009258269999999999
2019-4-1 04:57:13;4124,76;0;4122,84000000;0,009373;4135,1619;0
