07-04-2019 00:00:07:59;5027,95;0,31514;5028,34000000;0;5027,565;0
07-04-2019 00:00:07:88;5028,30;0,09134;5028,34000000;0,054967;5027,565;0
07-04-2019 00:00:08:19;5028,60;0,09162999999999999;5029,98000000;0,070656;5027,565;0
07-04-2019 00:00:08:49;5029,36;0,11837;5029,98000000;0;5027,565;0
07-04-2019 00:00:08:79;5029,77;0,0198;5029,98000000;0;5027,565;0
07-04-2019 00:00:09:09;5029,77;0;5029,98000000;0;5027,565;0
07-04-2019 00:00:09:39;5029,75;0,3;5029,98000000;0;5027,565;0
07-04-2019 00:00:09:69;5029,75;0;5029,98000000;0;5027,565;0
07-04-2019 00:00:09:99;5030,42;0,020929999999999997;5029,98000000;0;5027,565;0
07-04-2019 00:00:10:29;5030,42;0;5028,70000000;0,185115;5027,565;0
07-04-2019 00:00:10:59;5030,42;0;5028,70000000;0;5027,565;0
07-04-2019 00:00:10:89;5030,42;0;5028,70000000;0;5027,565;0
07-04-2019 00:00:11:19;5030,42;0;5028,70000000;0;5027,565;0
07-04-2019 00:00:11:49;5030,42;0;5028,37000000;0,18482700000000002;5027,565;0
07-04-2019 00:00:11:79;5029,72;0,48942000000000013;5028,37000000;0;5027,0869;0,2398
07-04-2019 00:00:12:09;5029,72;0;5028,38000000;0,01;5027,0869;0
07-04-2019 00:00:12:39;5029,17;0,27482999999999996;5028,38000000;0;5027,0869;0
07-04-2019 00:00:12:69;5028,66;0,07135999999999999;5028,38000000;0;5027,0869;0
07-04-2019 00:00:12:99;5029,57;0,51599;5028,38000000;0;5027,0869;0
07-04-2019 00:00:13:29;5029,57;0;5028,35000000;0,002284;5028;1,3114
07-04-2019 00:00:13:59;5028,55;0,028329999999999994;5028,35000000;0;5026,94;0,2398
07-04-2019 00:00:13:90;5028,55;0;5027,12000000;1,381253;5026,94;0
07-04-2019 00:00:14:20;5028,55;0;5025,76000000;3,6194559999999996;5026,94;0
07-04-2019 00:00:14:50;5028,55;0;5025,76000000;0;5026,94;0
07-04-2019 00:00:14:80;5027,71;0,13158;5028,48000000;0,048063999999999996;5026,94;0
07-04-2019 00:00:15:10;5027,71;0;5028,45000000;0,32409099999999996;5026,94;0
07-04-2019 00:00:15:40;5027,71;0;5028,45000000;0;5026,94;0
07-04-2019 00:00:15:70;5026,90;0,20987;5028,41000000;0,03101;5026,94;0
07-04-2019 00:00:16:00;5027,25;0,01193;5028,41000000;0;5026,94;0
07-04-2019 00:00:16:30;5027,20;0,00184;5028,43000000;0,08988200000000002;5026,94;0
07-04-2019 00:00:16:60;5026,28;0,18526000000000004;5028,43000000;0;5026,94;0
07-04-2019 00:00:16:90;5026,28;0;5028,43000000;0;5026,94;0
07-04-2019 00:00:17:20;5026,18;0,00842;5028,43000000;0;5026,94;0
07-04-2019 00:00:17:50;5026,18;0;5028,43000000;0;5026,94;0
07-04-2019 00:00:17:80;5026,37;0,049659999999999996;5028,44000000;0,008401;5026,94;0
07-04-2019 00:00:18:10;5026,37;0;5028,43000000;0,011818;5026,94;0
07-04-2019 00:00:18:40;5026,37;0;5028,43000000;0;5026,94;0
07-04-2019 00:00:18:70;5026,37;0;5028,43000000;0;5026,94;0
07-04-2019 00:00:19:00;5027,80;0,025509999999999998;5028,43000000;0,045363;5026,94;0
07-04-2019 00:00:19:30;5027,80;0;5028,43000000;0;5026,94;0
07-04-2019 00:00:19:61;5027,80;0;5028,43000000;0;5027,34;1,0156999999999998
07-04-2019 00:00:19:91;5027,80;0;5028,45000000;0,8024370000000001;5027,34;0
07-04-2019 00:00:20:21;5027,80;0;5028,45000000;0,011816;5027,34;0
07-04-2019 00:00:20:51;5027,80;0;5028,42000000;0,040229;5027,34;0
07-04-2019 00:00:20:81;5028,55;0,10920999999999999;5028,42000000;0;5027,34;0
07-04-2019 00:00:21:11;5028,55;0;5027,53000000;0,261671;5027,34;0
07-04-2019 00:00:21:41;5028,15;0,0138;5027,53000000;0;5027,34;0
07-04-2019 00:00:21:71;5028,15;0;5027,53000000;0;5027,34;0
07-04-2019 00:00:22:01;5027,50;0,01843;5027,53000000;0;5027,34;0
07-04-2019 00:00:22:31;5028,05;0,63396;5027,53000000;0;5027,34;0
07-04-2019 00:00:22:61;5028,50;0,019770000000000003;5027,53000000;0;5027,34;0
07-04-2019 00:00:22:91;5028,52;0,36438;5027,53000000;0;5027,34;0
07-04-2019 00:00:23:21;5028,15;0,01693;5027,53000000;0;5027,34;0
07-04-2019 00:00:23:51;5028,35;0,00654;5025,94000000;0,002321;5027,34;0
07-04-2019 00:00:23:81;5028,35;0;5025,94000000;0;5027,34;0
07-04-2019 00:00:24:11;5028,64;0,11855;5025,94000000;0;5027,34;0
07-04-2019 00:00:24:41;5028,30;0,010879999999999999;5025,94000000;0;5027,34;0
07-04-2019 00:00:24:71;5028,30;0;5025,94000000;0;5027,34;0
07-04-2019 00:00:25:01;5028,25;0,00166;5028,42000000;0,002037;5027,34;0
07-04-2019 00:00:25:31;5028,40;0,017400000000000002;5028,43000000;0,251163;5027,34;0
07-04-2019 00:00:25:61;5028,40;0;5028,43000000;0;5027,71;1,0728
07-04-2019 00:00:25:91;5028,50;0,00364;5028,73000000;0,002037;5027,71;0
07-04-2019 00:00:26:21;5029,57;0,20679999999999998;5028,73000000;0;5027,71;0
07-04-2019 00:00:26:51;5029,57;0;5028,73000000;0;5027,71;0
07-04-2019 00:00:26:81;5029,02;0,01024;5028,61000000;0,32938;5027,71;0
07-04-2019 00:00:27:11;5029,02;0;5028,73000000;0,033363;5027,71;0
07-04-2019 00:00:27:41;5029,02;0;5028,73000000;0;5027,71;0
07-04-2019 00:00:27:71;5028,84;0,00483;5028,73000000;0;5027,71;0
07-04-2019 00:00:28:01;5028,84;0;5028,73000000;0,002037;5027,71;0
07-04-2019 00:00:28:33;5028,87;0,0045;5028,73000000;0,039772;5027,71;0
07-04-2019 00:00:28:63;5028,87;0;5028,73000000;0,049617;5027,1482;0,1841
07-04-2019 00:00:28:93;5028,87;0;5029,19000000;0,01988;5027,1482;0
07-04-2019 00:00:29:23;5028,86;0,10450000000000001;5029,19000000;0;5027,1482;0
07-04-2019 00:00:29:53;5028,86;0;5029,19000000;0;5027,1482;0
07-04-2019 00:00:29:83;5028,51;0,5376000000000001;5029,19000000;0;5027,1482;0
07-04-2019 00:00:30:13;5028,51;0;5029,19000000;0;5027,1482;0
07-04-2019 00:00:30:43;5028,51;0;5029,19000000;0;5027;0,0002
07-04-2019 00:00:30:73;5028,15;0,1138;5029,19000000;0;5027;0
07-04-2019 00:00:31:03;5028,40;0,13446999999999998;5028,49000000;0,053669;5027;0
07-04-2019 00:00:31:33;5028,70;0,037270000000000005;5028,49000000;0;5027;0
07-04-2019 00:00:31:65;5028,83;0,28688;5028,76000000;0,053571;5028,47;1,4427
07-04-2019 00:00:31:95;5028,83;0;5028,76000000;0;5028,47;0
07-04-2019 00:00:32:25;5028,83;0;5028,51000000;0,002283;5028,47;0
07-04-2019 00:00:32:55;5028,83;0;5028,51000000;0;5028,47;0,1841
07-04-2019 00:00:32:85;5028,83;0;5028,51000000;0;5028,47;0
07-04-2019 00:00:33:15;5028,83;0;5028,51000000;0;5028,47;0
07-04-2019 00:00:33:45;5028,83;0;5028,51000000;0;5028,47;0
07-04-2019 00:00:33:75;5028,83;0;5028,51000000;0;5027,91;0,1841
07-04-2019 00:00:34:05;5028,83;0;5029,00000000;0,005158;5027,91;0
07-04-2019 00:00:34:35;5028,93;0,00317;5029,00000000;0,002365;5027,037;2,4260596100000003
07-04-2019 00:00:34:65;5028,93;0;5029,00000000;0;5027,037;0
07-04-2019 00:00:34:95;5028,93;0;5029,00000000;0;5027,037;0
07-04-2019 00:00:35:25;5028,93;0;5029,00000000;0;5027,037;0
07-04-2019 00:00:35:55;5028,00;0,25805000000000006;5029,00000000;0;5027,037;0
07-04-2019 00:00:35:85;5028,00;0;5029,00000000;0,044022;5027,037;0
07-04-2019 00:00:36:15;5027,95;0,00137;5029,00000000;0;5027,037;0
07-04-2019 00:00:36:45;5027,45;0,11463999999999999;5029,00000000;0;5027,037;0
07-04-2019 00:00:36:75;5027,45;0;5028,51000000;0,004999;5028,47;0,1176
07-04-2019 00:00:37:05;5026,80;0,20576000000000003;5028,51000000;0;5027,6134;0,78265556
07-04-2019 00:00:37:35;5026,80;0;5028,51000000;0;5027,6134;0
07-04-2019 00:00:37:65;5026,80;0;5028,51000000;0;5027,6134;0
07-04-2019 00:00:37:95;5026,80;0;5028,51000000;0,249398;5027,6134;0
07-04-2019 00:00:38:25;5026,80;0;5028,99000000;0,020885;5027,6134;0
07-04-2019 00:00:38:55;5026,80;0;5028,99000000;0,0145;5027,6134;0
07-04-2019 00:00:38:85;5026,80;0;5028,99000000;0;5028,755;1,1904
07-04-2019 00:00:39:15;5026,80;0;5028,99000000;0;5028,755;0
07-04-2019 00:00:39:45;5027,09;0,2545;5028,99000000;0;5028,755;0
07-04-2019 00:00:39:75;5027,15;0,26075;5028,99000000;0;5028,3038;0,79937342
07-04-2019 00:00:40:06;5027,15;0;5028,99000000;0;5028,3038;0
07-04-2019 00:00:40:36;5027,15;0;5028,99000000;0;5028,3038;0
07-04-2019 00:00:40:66;5027,15;0;5028,99000000;0;5028,3038;0
07-04-2019 00:00:40:96;5027,20;0,0018;5028,99000000;0;5028,3038;0,3101
07-04-2019 00:00:41:26;5027,25;0,00184;5028,99000000;0;5028,3038;0
07-04-2019 00:00:41:56;5027,25;0;5028,99000000;0;5028,3038;0
07-04-2019 00:00:41:86;5027,30;0,00187;5028,99000000;0;5028,7175;1,4910481999999998
07-04-2019 00:00:42:16;5027,30;0;5028,44000000;0,047961;5028,7175;0
07-04-2019 00:00:42:46;5027,40;0,00384;5028,43000000;0,020252;5028,7175;0
07-04-2019 00:00:42:76;5027,40;0;5029,00000000;0,098547;5028,7175;0
07-04-2019 00:00:43:06;5027,50;0,005889999999999999;5029,00000000;0;5028,7175;0,7411
07-04-2019 00:00:43:36;5027,55;0,00198;5029,00000000;0;5028,7175;0
07-04-2019 00:00:43:66;5027,55;0;5029,00000000;0,032849;5028,7175;0
07-04-2019 00:00:43:97;5027,55;0;5029,00000000;0;5028,7175;0
07-04-2019 00:00:44:27;5027,55;0;5029,00000000;0;5028,7175;0
07-04-2019 00:00:44:57;5027,55;0;5028,99000000;0,03797;5028,7175;0
07-04-2019 00:00:44:87;5027,59;0,0017699999999999999;5028,99000000;0;5028,995;1,0706
07-04-2019 00:00:45:17;5027,59;0;5028,99000000;0;5028,9256;0,72483085
07-04-2019 00:00:45:47;5027,80;0,25893;5028,99000000;0;5028,9256;0
07-04-2019 00:00:45:77;5027,90;0,00607;5028,99000000;0;5028,9256;0
07-04-2019 00:00:46:07;5028,05;0,01106;5028,99000000;0,02238;5028,9256;0
07-04-2019 00:00:46:37;5028,10;0,00146;5028,99000000;0;5028,9256;0
07-04-2019 00:00:46:67;5028,15;0,00151;5028,99000000;0;5028,9256;0
07-04-2019 00:00:46:97;5028,35;0,00654;5028,99000000;0;5028,9256;0
07-04-2019 00:00:47:27;5028,40;0,00175;5028,99000000;0;5028,9256;0
07-04-2019 00:00:47:57;5028,40;0;5028,99000000;0;5028,9993;0,01089418
07-04-2019 00:00:47:87;5028,20;0,00673;5028,99000000;0;5028,995;0,9985677900000001
07-04-2019 00:00:48:17;5028,20;0;5028,99000000;0;5028,995;0
07-04-2019 00:00:48:47;5028,20;0;5028,99000000;0;5028,995;0
07-04-2019 00:00:48:77;5028,20;0;5028,99000000;0;5028,995;0
07-04-2019 00:00:49:07;5028,20;0;5028,99000000;0,002271;5028,995;0
07-04-2019 00:00:49:37;5027,30;0,037750000000000006;5028,99000000;0;5028,9974;1,2539715
07-04-2019 00:00:49:67;5027,00;0,010629999999999999;5028,99000000;0;5028,9961;0,00076563
07-04-2019 00:00:49:97;5027,04;0,6735899999999999;5028,99000000;0;5028,9961;0
07-04-2019 00:00:50:27;5026,96;0,00317;5028,99000000;0;5028,9961;0
07-04-2019 00:00:50:58;5027,73;0,94322;5028,99000000;0;5028,9961;0
07-04-2019 00:00:50:88;5027,80;0,00244;5028,99000000;0;5028,995;0,41410122
07-04-2019 00:00:51:18;5027,80;0;5028,99000000;0;5028,995;0
07-04-2019 00:00:51:48;5028,10;0,00814;5028,99000000;0;5028,995;1,1762
07-04-2019 00:00:51:78;5028,10;0;5028,99000000;0;5028,995;0
07-04-2019 00:00:52:08;5028,25;0,0038199999999999996;5028,99000000;0;5028,995;0
07-04-2019 00:00:52:38;5028,25;0;5028,99000000;0;5028,995;0
07-04-2019 00:00:52:68;5028,00;0,0059499999999999996;5028,99000000;0;5028,9968;0,5035000000000001
07-04-2019 00:00:52:98;5027,96;0,13909;5028,99000000;0;5028,9968;0
07-04-2019 00:00:53:28;5027,96;0;5028,99000000;0;5029;0,0004
07-04-2019 00:00:53:58;5027,96;0;5028,99000000;0;5029;0
07-04-2019 00:00:53:88;5027,96;0;5029,00000000;0,031746;5028,9984;0,7100606700000001
07-04-2019 00:00:54:19;5029,02;0,12033999999999997;5029,00000000;0;5028,9984;0
07-04-2019 00:00:54:49;5029,02;0;5029,00000000;0;5028,9984;0
07-04-2019 00:00:54:79;5029,96;0,23004999999999998;5029,00000000;0;5028,9984;0
07-04-2019 00:00:55:09;5029,96;0;5029,00000000;0;5028,9984;1,25555979
07-04-2019 00:00:55:39;5029,88;0,1;5029,00000000;0,002367;5028,9984;0
07-04-2019 00:00:55:69;5029,88;0,015;5029,00000000;0;5028,9984;0
07-04-2019 00:00:55:99;5029,88;0;5029,00000000;0;5028,9984;0,7079906499999999
07-04-2019 00:00:56:29;5029,88;0;5029,00000000;0;5028,99;0,46909999999999996
07-04-2019 00:00:56:59;5029,88;0;5029,00000000;0;5028,99;0
07-04-2019 00:00:56:89;5029,88;0;5029,00000000;0;5028,5417;0,49154215
07-04-2019 00:00:57:19;5029,88;0;5029,00000000;0;5028,5417;0
07-04-2019 00:00:57:49;5029,88;0;5029,10000000;0,502992;5028,5417;0
07-04-2019 00:00:57:79;5029,88;0;5029,10000000;0;5029;1,3043
07-04-2019 00:00:58:09;5029,88;0;5029,10000000;0;5029;0
07-04-2019 00:00:58:39;5029,88;0;5029,10000000;0;5029;0
07-04-2019 00:00:58:69;5029,88;0;5029,10000000;0;5029;0
07-04-2019 00:00:58:99;5029,88;0;5029,10000000;0;5029;0
07-04-2019 00:00:59:29;5029,88;0;5029,10000000;0;5028,995;3,60759022
07-04-2019 00:00:59:59;5029,88;0;5029,10000000;0;5028,995;0
07-04-2019 00:00:59:89;5029,88;0;5029,10000000;0;5028,995;0
07-04-2019 00:01:00:19;5029,88;0;5029,10000000;0;5028,995;0
07-04-2019 00:01:00:49;5029,88;0;5029,10000000;0;5028,995;0
07-04-2019 00:01:00:79;5029,88;0;5029,10000000;0;5028,995;0
07-04-2019 00:01:01:09;5029,88;0;5029,18000000;0,001995;5029,15;1,41842843
07-04-2019 00:01:01:40;5029,88;0;5030,99000000;0,101298;5029,15;0
07-04-2019 00:01:01:70;5029,88;0;5029,19000000;0,003539;5029,15;1,0098392
07-04-2019 00:01:02:00;5029,88;0;5029,19000000;0;5029,15;0
07-04-2019 00:01:02:30;5029,88;0;5029,19000000;0;5029,15;0
07-04-2019 00:01:02:60;5029,88;0;5029,19000000;0;5029,15;0
07-04-2019 00:01:02:90;5029,88;0;5029,19000000;0;5029,15;0
07-04-2019 00:01:03:20;5029,88;0;5030,61000000;0,036952;5029,15;2,82735234
07-04-2019 00:01:03:50;5029,88;0;5029,19000000;0,002232;5029,15;0
07-04-2019 00:01:03:80;5029,88;0;5029,19000000;0;5029,15;0
07-04-2019 00:01:04:10;5029,88;0;5029,19000000;0;5029,15;0
07-04-2019 00:01:04:40;5029,88;0;5030,08000000;0,159008;5029,9;1,442
07-04-2019 00:01:04:70;5029,88;0;5030,08000000;0;5029,9;0
07-04-2019 00:01:05:00;5029,88;0;5030,08000000;0;5029,9;0
07-04-2019 00:01:05:30;5029,88;0;5030,08000000;0;5029,9;0
07-04-2019 00:01:05:60;5029,88;0;5030,08000000;0;5029,9;0
07-04-2019 00:01:05:90;5029,88;0;5030,08000000;0;5029,535;3,09762738
07-04-2019 00:01:06:20;5029,88;0;5030,08000000;0;5029,535;0
07-04-2019 00:01:06:50;5029,88;0;5030,08000000;0;5029,535;0
07-04-2019 00:01:06:80;5029,88;0;5030,08000000;0;5029,535;0
07-04-2019 00:01:07:11;5029,88;0;5030,08000000;0;5029,535;0
07-04-2019 00:01:07:41;5029,62;0,016300000000000002;5030,08000000;0;5029,3525;3,30055127
07-04-2019 00:01:07:71;5029,62;0;5030,08000000;0;5029,3525;0
07-04-2019 00:01:08:01;5029,62;0;5030,08000000;0;5029,3525;0
07-04-2019 00:01:08:31;5029,62;0;5030,08000000;0;5029,3525;0
07-04-2019 00:01:08:61;5029,57;0,00064;5029,22000000;0,0021;5029,3525;0
07-04-2019 00:01:08:91;5029,57;0;5029,22000000;0;5029,3525;0
07-04-2019 00:01:09:21;5029,57;0;5030,73000000;0,017995;5029,3525;0
07-04-2019 00:01:09:51;5029,57;0;5030,73000000;0;5029,3525;0
07-04-2019 00:01:09:81;5029,57;0;5030,73000000;0;5029,3525;0
07-04-2019 00:01:10:11;5029,57;0;5029,22000000;0,010261;5029,98;1,421
07-04-2019 00:01:10:41;5029,57;0;5029,22000000;0;5029,98;0
07-04-2019 00:01:10:71;5029,57;0;5029,22000000;0;5030,0475;4,57556922
07-04-2019 00:01:11:01;5029,57;0;5029,22000000;0;5030,0475;0
07-04-2019 00:01:11:31;5029,27;0,030150000000000003;5029,74000000;0,293362;5030,0475;0
07-04-2019 00:01:11:61;5029,27;0;5029,74000000;0;5030,0475;0
07-04-2019 00:01:11:91;5029,27;0;5029,74000000;0;5030,0475;0,24
07-04-2019 00:01:12:21;5029,27;0;5029,74000000;0;5030,0475;0
07-04-2019 00:01:12:51;5029,27;0;5029,74000000;0;5030,0475;0
07-04-2019 00:01:12:81;5029,27;0;5029,74000000;0;5030,0475;0
07-04-2019 00:01:13:11;5029,27;0;5029,19000000;0,002325;5030,0475;0,00075
07-04-2019 00:01:13:42;5029,27;0;5029,19000000;0;5030,0475;1,01193647
07-04-2019 00:01:13:72;5029,27;0,3;5029,19000000;0;5030,0475;0
07-04-2019 00:01:14:01;5029,23;0,09184;5029,19000000;0;5030,0475;0
07-04-2019 00:01:14:32;5029,23;0,9089999999999999;5029,19000000;0;5030,0475;0
07-04-2019 00:01:14:62;5029,86;0,49368;5029,19000000;0;5029,6337;0,5839
07-04-2019 00:01:14:92;5029,86;0;5029,19000000;0;5029,6337;0
07-04-2019 00:01:15:22;5029,86;0;5029,19000000;0;5029,6337;0
07-04-2019 00:01:15:52;5029,86;0;5028,69000000;0,124074;5029,79;0,9017
07-04-2019 00:01:15:82;5029,86;0;5028,69000000;0;5029,79;0
07-04-2019 00:01:16:12;5029,86;0;5028,69000000;0;5029,79;0
07-04-2019 00:01:16:42;5029,86;0;5028,69000000;0;5029,79;0,7258
07-04-2019 00:01:16:72;5029,86;0;5028,69000000;0;5029,9968;1,33462917
07-04-2019 00:01:17:02;5029,86;0;5028,69000000;0;5029,9968;0
07-04-2019 00:01:17:32;5030,12;0,15818000000000002;5028,69000000;0;5029,9968;0
07-04-2019 00:01:17:62;5030,32;0,004889999999999999;5028,69000000;0;5029,9968;0
07-04-2019 00:01:17:92;5030,47;0,00399;5030,64000000;0,002257;5029,8434;0,98216496
07-04-2019 00:01:18:22;5030,47;0;5030,64000000;0;5029,8434;0
07-04-2019 00:01:18:52;5030,44;0,309;5030,64000000;0;5029,8434;0
07-04-2019 00:01:18:82;5030,44;0;5030,64000000;0;5029,8434;0
07-04-2019 00:01:19:12;5030,44;0;5028,70000000;0,08285400000000001;5029,8434;0
07-04-2019 00:01:19:42;5030,44;0;5028,70000000;0,005088;5029,8434;0
07-04-2019 00:01:19:72;5030,44;0;5028,70000000;0;5029,8434;0
07-04-2019 00:01:20:02;5030,17;0,007690000000000001;5028,70000000;0;5029,8434;0
07-04-2019 00:01:20:32;5029,82;0,11219000000000001;5028,70000000;0;5029,8434;0
07-04-2019 00:01:20:62;5030,17;0,8671800000000001;5028,70000000;0;5029,8434;0
07-04-2019 00:01:20:93;5030,46;0,17669;5028,70000000;0;5029,8434;0
07-04-2019 00:01:21:23;5030,46;0;5028,70000000;0;5029,8434;0
07-04-2019 00:01:21:53;5030,46;0;5028,70000000;0,0425;5029,8434;0
07-04-2019 00:01:21:83;5030,46;0;5028,70000000;0,0272;5029,8434;0
07-04-2019 00:01:22:13;5030,46;0;5028,70000000;0;5029,8434;0
07-04-2019 00:01:22:43;5030,67;0,10732000000000001;5028,69000000;0,0024;5029,8434;0
07-04-2019 00:01:22:73;5030,41;0,79999;5028,69000000;0;5029,8434;0
07-04-2019 00:01:23:03;5030,41;0;5028,69000000;0;5029,22;1,3935
07-04-2019 00:01:23:33;5030,41;0;5028,69000000;0;5029,22;0
07-04-2019 00:01:23:63;5030,41;0;5028,69000000;0;5029,6141;0,9263
07-04-2019 00:01:23:93;5030,41;0;5028,69000000;0;5029,6141;0
07-04-2019 00:01:24:23;5030,39;0,6359799999999998;5028,69000000;0;5029,19;0,0021
07-04-2019 00:01:24:53;5030,38;0,0045;5028,69000000;0;5029,19;0
07-04-2019 00:01:24:83;5030,38;0;5028,70000000;0,1;5028,7;0,62694876
07-04-2019 00:01:25:13;5030,38;0;5028,70000000;0;5028,7;0
07-04-2019 00:01:25:44;5030,38;0;5028,70000000;0;5028,695;0,3208
07-04-2019 00:01:25:74;5030,17;0,006319999999999999;5028,70000000;0,155377;5029,3865;0,76483331
07-04-2019 00:01:26:04;5030,17;0;5030,64000000;0,1;5029,3865;0
07-04-2019 00:01:26:34;5030,17;0;5028,71000000;0,003977;5029,1811;2,14616673
07-04-2019 00:01:26:64;5030,12;0,00119;5028,71000000;0;5029,1811;0
07-04-2019 00:01:26:94;5030,12;0;5028,71000000;0;5029,1811;0
07-04-2019 00:01:27:24;5030,97;0,029900000000000003;5028,71000000;0;5029,1811;0
07-04-2019 00:01:27:54;5030,57;0,01652;5028,71000000;0;5029,1811;0
07-04-2019 00:01:27:84;5030,57;0;5028,71000000;0;5029,0407;0,40043708
07-04-2019 00:01:28:14;5030,52;0,00293;5028,71000000;0;5029,0407;0
07-04-2019 00:01:28:44;5030,52;0;5028,71000000;0;5029,0407;0
07-04-2019 00:01:28:74;5029,53;0,17325000000000002;5028,71000000;0;5029,0407;0
07-04-2019 00:01:29:04;5028,89;0,14411000000000002;5028,71000000;0;5028,9656;1,4414
07-04-2019 00:01:29:34;5028,89;0;5029,52000000;0,41105;5029,0407;1,6131490099999999
07-04-2019 00:01:29:64;5028,16;0,16261999999999996;5029,52000000;0;5029,0407;0
07-04-2019 00:01:29:94;5029,17;0,13827000000000003;5029,52000000;0;5029,0407;0
07-04-2019 00:01:30:24;5029,47;0,023370000000000002;5028,73000000;0,002285;5029,0407;0
07-04-2019 00:01:30:54;5029,42;0,00161;5028,73000000;0;5029,1675;0,532
07-04-2019 00:01:30:84;5029,42;0;5028,73000000;0;5029,1675;0
07-04-2019 00:01:31:14;5029,42;0;5028,73000000;0;5029,1675;0
07-04-2019 00:01:31:44;5029,42;0;5028,73000000;0;5028,8378;0,8071645
07-04-2019 00:01:31:74;5029,42;0;5028,73000000;0;5028,8378;0
07-04-2019 00:01:32:04;5029,42;0;5028,73000000;0;5028,8378;0
07-04-2019 00:01:32:34;5029,42;0;5028,73000000;0;5029,665;1,6816817800000001
07-04-2019 00:01:32:64;5029,42;0;5028,73000000;0;5029,665;0
07-04-2019 00:01:32:95;5029,32;0,00307;5028,73000000;0;5029,3413;1,7782053
07-04-2019 00:01:33:25;5029,32;0;5028,73000000;0;5029,3413;0
07-04-2019 00:01:33:55;5029,32;0;5028,73000000;0;5029,3413;0
07-04-2019 00:01:33:85;5029,32;0;5028,73000000;0;5029,3413;0
07-04-2019 00:01:34:15;5030,17;0,28671;5028,73000000;0;5029,3413;5,54190496
07-04-2019 00:01:34:45;5030,17;0;5028,73000000;0;5029,3413;0
07-04-2019 00:01:34:75;5030,17;0;5028,73000000;0;5029,3413;0
07-04-2019 00:01:35:05;5030,17;0;5028,73000000;0;5029,9125;1,40921447
07-04-2019 00:01:35:35;5030,17;0;5028,73000000;0;5029,67;0,8359691199999999
07-04-2019 00:01:35:65;5030,17;0;5028,73000000;0;5029,67;0
07-04-2019 00:01:35:95;5030,17;0;5028,73000000;0;5029,67;0
07-04-2019 00:01:36:25;5030,17;0;5028,88000000;0,002395;5029,3812;2,44984012
07-04-2019 00:01:36:55;5030,17;0;5028,88000000;0;5029,3812;0
07-04-2019 00:01:36:85;5030,17;0;5030,49000000;0,002008;5029,3812;0
07-04-2019 00:01:37:15;5030,17;0;5030,49000000;0;5029,3812;1,9145604600000001
07-04-2019 00:01:37:45;5030,17;0;5030,49000000;0;5029,3812;0
07-04-2019 00:01:37:75;5030,17;0;5030,49000000;0;5029,3812;0
07-04-2019 00:01:38:05;5030,17;0;5030,49000000;0;5029,67;1,1849679100000001
07-04-2019 00:01:38:35;5030,17;0;5030,49000000;0;5029,67;0
07-04-2019 00:01:38:65;5030,17;0;5030,49000000;0;5029,3456;3,58438826
07-04-2019 00:01:38:95;5030,97;0,15206;5030,49000000;0;5029,3456;0
07-04-2019 00:01:39:25;5030,97;0;5030,49000000;0;5029,7556;2,0541192
07-04-2019 00:01:39:55;5030,47;0,0059499999999999996;5030,49000000;0;5029,7556;0
07-04-2019 00:01:39:86;5030,92;0,51898;5030,49000000;0,010117;5028,85;0,0002
07-04-2019 00:01:40:16;5030,92;0;5030,49000000;0;5029,3456;2,10227952
